Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6426,3339.0,58.8,98185.0,67843.0,5.1212938005390845,2.395926924228811,0.0,,,87.18179095537586,6.49895178197065,0.5690326445043427,2.6654687032045516,Essex,Middlesex County,41.35,-72.4,CT
6437,22377.0,48.3,107587.0,60003.0,3.6510702953925915,2.2478437681548016,0.3396344460830316,,,94.02958394780356,0.822272869464182,3.615319301068061,2.6366358314340617,Guilford,New Haven County,41.3,-72.7,CT
6438,2777.0,49.0,91094.0,42303.0,4.897371263953907,0.5401512423478574,0.0,,,99.53186892329852,0.1800504141159524,4.141159524666906,0.2880806625855239,Haddam,Middlesex County,41.46,-72.5,CT
6441,5164.0,48.4,111336.0,51182.0,4.783113865220759,2.4012393493415956,0.2323780015491866,,,92.15724244771496,1.5298218435321456,1.9752130131680867,5.712625871417505,Higganum,Middlesex County,41.46,-72.57,CT
6442,2855.0,48.9,74421.0,42572.0,4.343257443082312,4.098073555166375,0.0,,,98.49387040280209,0.0,7.1803852889667255,0.1751313485113835,Ivoryton,Middlesex County,41.34,-72.45,CT
6443,18247.0,48.4,108167.0,53379.0,2.8771852907327227,2.329149997259824,0.0,,,94.25110977146929,0.6247602345591056,0.9042582342302844,2.9484298788842005,Madison,New Haven County,41.3,-72.6,CT
6444,111.0,51.3,-666666666.0,31695.0,0.0,9.00900900900901,0.0,,,100.0,0.0,0.0,0.0,Marion,Hartford County,41.58,-72.9,CT
6447,6420.0,44.3,110250.0,47978.0,2.414330218068536,2.5233644859813085,0.2959501557632398,,,97.36760124610592,1.3862928348909658,3.956386292834891,0.794392523364486,Marlborough,Hartford County,41.64,-72.46,CT
6450,35063.0,43.2,60655.0,33810.0,10.235861164190172,3.4110030516498875,0.5875139035450475,,,81.38778769643214,10.264381256595273,23.57470838205516,2.506916122408237,Meriden,New Haven County,41.54,-72.78,CT
6451,25307.0,41.3,54422.0,31383.0,11.079938356976333,4.729916623859012,1.0510925830797804,,,81.70466669300984,10.408187458015568,24.77970521989964,0.7705377958667562,Meriden,New Haven County,41.54,-72.82,CT
