Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6511,51147.0,29.2,37437.0,26777.0,22.73056093221499,5.497878663460223,0.8348485737188887,41.75611472813655,38.23880188476353,16.521008074764893,8.461884372494966,New Haven,New Haven County,41.31,-72.94,CT
6512,29113.0,41.9,61722.0,32332.0,10.435200769415724,4.032562772644523,0.6801085425754817,78.20217772129291,8.20595610208498,12.853364476350773,4.314223886236388,East Haven,New Haven County,41.28,-72.87,CT
6513,40635.0,33.5,35958.0,19817.0,24.11467946351668,7.695336532545835,1.1271071736188014,50.69029162052418,21.525778269964317,43.8390550018457,2.9186661744801277,New Haven,New Haven County,41.32,-72.86,CT
6514,27394.0,37.2,66419.0,32068.0,6.793458421552165,4.99379426151712,0.5439147258523764,55.86624808352194,30.645396802219466,14.167335912973645,5.716580273052492,Hamden,New Haven County,41.37,-72.94,CT
6515,18714.0,29.9,53949.0,28534.0,15.870471304905417,5.637490648712193,0.6626055359623811,48.72288126536282,38.50058779523352,12.25820241530405,2.8267607139040285,New Haven,New Haven County,41.33,-72.97,CT
6516,55189.0,36.2,50846.0,26143.0,13.555237456739569,6.657123702187031,0.8733624454148472,64.84444363913099,21.38650818097809,20.53670115421552,3.9246951385239814,West Haven,New Haven County,41.27,-72.96,CT
6517,14665.0,45.1,71694.0,42172.0,6.900784180020458,3.21854756222298,0.4636890555744971,70.08523695874531,19.781793385611998,6.921241050119332,3.5731333106034766,Hamden,New Haven County,41.35,-72.9,CT
6518,19431.0,32.0,76759.0,33414.0,9.392208326900313,3.2834131027739177,0.3036385157737635,82.8727291441511,7.868869332509908,3.8958365498430334,4.575163398692809,Hamden,New Haven County,41.42,-72.91,CT
6519,17074.0,28.9,24304.0,13521.0,42.86634649174183,8.275740892585217,2.1611807426496425,28.962164694857677,39.56893522314631,45.91191284994729,1.2416539768068409,New Haven,New Haven County,41.3,-72.94,CT
6524,5533.0,44.6,97254.0,42397.0,3.5243086932947767,4.337610699439725,0.4518344478583047,93.49358395084042,0.0180733779143321,5.53045364178565,5.168986083499006,Bethany,New Haven County,41.43,-72.99,CT
6525,8939.0,48.9,133412.0,58594.0,3.3001454301375994,2.2038259313122275,0.0335608009844501,84.23761047096991,0.9508893612260879,2.830294216355297,13.882984673900886,Woodbridge,New Haven County,41.35,-73.0,CT
6604,30464.0,30.1,33238.0,19467.0,26.509978991596643,8.311449579831933,1.2966123949579829,46.366202731092436,30.829831932773107,39.124868697479,5.751050420168067,Bridgeport,Fairfield County,41.17,-73.2,CT
6605,23461.0,32.2,41989.0,21964.0,27.300626571757387,8.96381228421636,1.8797152721537866,38.804825028771155,33.438472358381986,38.67269084864242,3.2223690379779213,Bridgeport,Fairfield County,41.16,-73.22,CT
6606,49350.0,35.1,52397.0,24828.0,14.010131712259374,8.149949341438703,1.0192502532928065,44.84498480243161,34.790273556231,33.09422492401216,2.597771023302938,Bridgeport,Fairfield County,41.21,-73.21,CT
6607,7824.0,32.7,33233.0,15051.0,30.47034764826176,13.535276073619633,1.7893660531697342,22.098670756646207,52.28783231083845,42.740286298568506,2.6329243353783234,Bridgeport,Fairfield County,41.18,-73.17,CT
6608,13849.0,28.2,30067.0,13524.0,34.262401617445306,9.986280597877103,1.0397862661564012,31.857895876958622,33.785832912123624,63.02260090981297,1.0325655281969817,Bridgeport,Fairfield County,41.19,-73.18,CT
6610,22392.0,34.9,40806.0,20354.0,18.676312968917472,7.609860664523044,2.183815648445873,35.794033583422646,42.742943908538756,38.071632725973565,3.921043229724902,Bridgeport,Fairfield County,41.2,-73.17,CT
6611,36571.0,43.1,111312.0,46037.0,2.2121352984605287,3.562932378113806,0.3500041016105658,88.8326816329879,3.450821689316672,7.948921276421207,4.213721254545952,Trumbull,Fairfield County,41.26,-73.21,CT
6612,7619.0,47.8,131189.0,58532.0,4.0819005118782,3.2287701798136235,0.131250820317627,93.81808636303975,0.3675022968893555,4.5937787111169435,3.8193988712429454,Easton,Fairfield County,41.27,-73.31,CT
6614,34334.0,44.5,75649.0,36994.0,4.651365992893342,3.821285023591775,0.4834857575581057,82.15762800722317,9.637676938311877,12.206559095939884,3.2416846274829614,Stratford,Fairfield County,41.23,-73.13,CT
6615,17982.0,42.5,51206.0,29642.0,14.002891780669561,5.978200422644867,0.8230452674897121,62.924035146257374,27.666555444333223,18.251584918251584,2.6081637192748306,Stratford,Fairfield County,41.17,-73.14,CT
6702,3002.0,47.1,11903.0,12252.0,44.73684210526316,2.431712191872085,1.9986675549633577,59.826782145236514,17.521652231845437,49.50033311125915,2.731512325116589,Waterbury,New Haven County,41.56,-73.04,CT
6704,26014.0,34.2,35672.0,17362.0,32.20189128930576,7.845775351733682,0.9917736603367416,52.31413854078572,31.363880987160762,42.39255785346353,0.7880372107326824,Waterbury,New Haven County,41.58,-73.03,CT
6705,27207.0,36.9,44537.0,22452.0,17.98434226485831,5.5537177932149815,1.5620979894879994,65.68897710148124,17.127945014150768,31.219906641673102,3.4439666262358952,Waterbury,New Haven County,41.55,-72.99,CT
6706,14994.0,32.1,38445.0,18398.0,27.37761771375217,7.496331866079764,1.1204481792717087,61.31119114312392,14.97265572895825,44.9046285180739,2.5543550753634787,Waterbury,New Haven County,41.53,-73.03,CT
6708,28182.0,36.9,50749.0,26320.0,17.86601376765311,6.823504364487972,0.8267688595557448,70.0730963026045,14.754098360655734,21.88276204669648,2.3277269178908524,Waterbury,New Haven County,41.55,-73.07,CT
